Date,.RUA,ACWX.O,.SPCBMICUSRE,AGG,.MERH0A0,.BCOM
2021-02-25,2311.1806,55.13,323.0456,114.41,1511.888,87.1179
2021-02-26,2303.2187,54.24,318.5167,115.34,1508.475,85.2778
2021-03-01,2360.9105,55.47,320.114,115.09,1512.413,84.7821
2021-03-02,2338.2606,55.31,317.8668,115.11,1513.882,85.2537
2021-03-03,2304.6857,55.08,317.3071,114.69,1512.562,84.8705
2021-03-04,2268.0179,54.27,314.0532,114.36,1509.926,84.7819
2021-03-05,2310.9675,54.77,318.1002,114.28,1506.329,85.8592
2021-03-08,2298.7592,54.17,321.9627,113.83,1505.688,85.3688
2021-03-09,2334.8465,55.03,323.0766,114.26,1504.366,85.4207
2021-03-10,2350.4694,55.16,326.22,114.45,1504.068,85.3416
2021-03-11,2380.741,55.94,328.0916,114.44,1509.193,86.2749
2021-03-12,2384.0124,55.73,334.1243,113.79,1505.766,85.9584
2021-03-15,2400.9013,55.8,338.6071,113.91,1505.657,85.9626
2021-03-16,2392.1107,56.0,335.9488,113.87,1505.608,85.9592
2021-03-17,2399.7101,56.15,336.0501,113.86,1502.041,85.6924
2021-03-18,2358.4796,55.47,332.8985,113.42,1498.49,83.6598
2021-03-19,2360.3496,55.75,327.2612,113.51,1497.807,84.5202
2021-03-22,2373.4175,55.75,329.1169,113.73,1502.336,84.6687
2021-03-23,2347.9827,54.92,328.5884,114.02,1504.312,83.1803
2021-03-24,2328.9621,54.34,327.3616,114.16,1507.051,84.3452
2021-03-25,2344.5767,54.61,330.5073,114.1,1506.754,82.9932
2021-03-26,2383.2963,55.52,336.1758,113.91,1507.899,84.1319
2021-03-29,2373.0167,55.29,333.896,113.72,1508.766,83.9328
2021-03-30,2371.1024,55.25,334.2912,113.81,1508.523,82.7525
2021-03-31,2382.7398,55.18,330.8877,113.83,1511.967,83.4445
2021-04-01,2413.1695,55.92,337.6777,114.04,1514.812,83.8339
2021-04-02,,,337.6777,,,
2021-04-05,2443.4013,56.52,337.9042,113.81,1517.799,83.0088
2021-04-06,2443.1814,56.22,339.4683,114.21,1520.328,83.6052
2021-04-07,2441.8816,56.0,339.8815,114.03,1521.903,83.7649
2021-04-08,2454.6982,56.43,338.6072,114.31,1523.679,84.3968
2021-04-09,2471.1007,56.39,338.37,114.18,1522.81,84.0279
2021-04-12,2470.9785,56.08,339.9117,114.15,1521.865,83.5819
2021-04-13,2480.0756,56.37,342.4934,114.48,1520.618,84.3167
2021-04-14,2472.0315,56.46,339.5823,114.39,1522.169,85.8804
2021-04-15,2499.0187,56.92,345.4877,114.84,1525.448,86.5611
2021-04-16,2506.6644,57.24,346.0024,114.54,1526.35,86.5268
2021-04-19,2490.6172,57.02,347.2303,114.45,1525.51,86.7849
2021-04-20,2470.2575,56.19,350.4868,114.63,1522.909,86.9782
2021-04-21,2496.2449,56.74,353.1226,114.74,1522.992,87.2667
2021-04-22,2476.5605,56.54,350.9032,114.77,1524.198,87.9709
2021-04-23,2505.7881,57.16,352.1408,114.75,1525.543,88.4025
2021-04-26,2514.1319,57.24,353.4569,114.65,1526.869,89.5237
2021-04-27,2513.669,57.12,353.6429,114.37,1527.124,90.0768
2021-04-28,2511.3165,57.43,352.5412,114.43,1526.97,90.1887
2021-04-29,2523.2957,57.36,355.6303,114.37,1527.81,90.1666
2021-04-30,2503.5575,56.59,357.0053,114.49,1528.552,90.361
2021-05-03,2509.0458,57.0,355.8367,114.39,1529.989,90.9651
2021-05-04,2489.295,56.25,354.2233,114.53,1529.128,91.6533
2021-05-05,2488.3834,56.86,347.4015,114.62,1530.775,92.2249
2021-05-06,2503.3616,57.35,350.9162,114.64,1531.277,92.8708
2021-05-07,2523.9296,57.98,355.1764,114.61,1532.781,93.7349
2021-05-10,2493.5378,57.45,354.827,114.43,1533.587,93.1553
2021-05-11,2474.9926,56.91,350.1126,114.18,1529.596,93.865
2021-05-12,2418.0394,55.79,341.4866,113.78,1527.292,93.8772
2021-05-13,2446.4013,56.08,346.3527,114.04,1527.061,91.7009
2021-05-14,2486.5586,57.07,350.4236,114.3,1528.679,91.9824
2021-05-17,2480.2793,56.97,350.4763,114.2,1528.866,93.2504
2021-05-18,2461.214,57.31,350.9227,114.06,1528.785,93.1516
2021-05-19,2452.8861,56.88,349.5683,113.9,1525.077,91.4413
2021-05-20,2479.4163,57.56,353.1644,114.29,1525.963,90.8886
2021-05-21,2478.2354,57.4,352.8198,114.34,1527.328,90.8946
2021-05-24,2501.8676,57.78,357.0379,114.45,1528.485,91.5824
2021-05-25,2495.1145,57.95,357.1281,114.73,1530.07,91.3895
2021-05-26,2504.5202,58.07,358.4892,114.69,1530.693,91.6044
2021-05-27,2509.5887,58.13,356.9423,114.55,1531.784,92.8029
2021-05-28,2511.5217,58.34,359.7801,114.55,1532.495,92.8252
2021-05-31,,,359.7801,,1532.964,
2021-06-01,2512.8039,58.9,366.756,114.33,1533.945,94.139
2021-06-02,2515.5214,59.03,371.3793,114.48,1536.096,94.4461
2021-06-03,2503.7333,58.6,370.2805,114.21,1535.828,93.2629
2021-06-04,2525.1436,59.14,370.0593,114.68,1537.633,94.6845
2021-06-07,2527.7683,59.14,375.0214,114.6,1538.717,94.1594
2021-06-08,2531.4708,59.04,378.637,114.81,1540.794,94.7736
2021-06-09,2525.1094,58.85,379.3833,115.04,1543.326,94.8034
2021-06-10,2535.7498,58.54,382.4135,115.28,1544.041,95.0283
2021-06-11,2543.674,58.58,381.1312,115.23,1545.026,94.9903
2021-06-14,2546.7838,58.68,382.3156,114.94,1545.6,94.314
2021-06-15,2539.858,58.63,377.2666,114.99,1545.934,93.5422
2021-06-16,2527.362,58.13,374.3775,114.62,1545.402,93.4144
2021-06-17,2525.2525,57.93,373.6249,114.98,1544.056,90.1018
2021-06-18,2492.3557,56.95,367.0119,115.29,1543.285,90.933
2021-06-21,2527.9058,57.56,375.1108,114.99,1544.831,91.5595
2021-06-22,2541.5036,57.55,372.9301,115.11,1545.35,91.5248
2021-06-23,2540.1213,57.41,372.5088,115.05,1546.551,92.2513
2021-06-24,2556.838,57.91,371.0238,115.09,1548.217,92.3561
2021-06-25,2565.9307,58.14,373.8789,114.86,1549.396,92.437
2021-06-28,2569.8678,57.91,371.2638,115.19,1550.751,93.0665
2021-06-29,2569.4167,57.89,369.7587,115.25,1552.077,93.1987
2021-06-30,2570.66,57.51,367.6332,115.33,1553.909,94.5412
2021-07-01,2583.1991,57.53,369.1829,115.11,1555.475,94.6891
2021-07-02,2597.7456,57.56,370.5951,115.36,1556.626,94.9753
2021-07-05,,,370.5951,,1557.326,
2021-07-06,2591.1718,57.06,373.5187,115.73,1558.947,92.7971
2021-07-07,2595.1028,57.25,373.8635,115.93,1560.476,92.4746
2021-07-08,2572.3498,56.34,372.8504,116.06,1558.717,92.5763
2021-07-09,2604.4913,57.32,379.8221,115.68,1559.589,93.4966
2021-07-12,2611.2692,57.5,383.7084,115.61,1560.447,93.9659
2021-07-13,2596.5795,57.28,377.9287,115.36,1559.903,94.4802
2021-07-14,2592.728,57.42,381.23,115.75,1559.409,94.4088
2021-07-15,2583.8885,57.11,382.0843,116.0,1557.942,94.1287
2021-07-16,2564.7678,56.59,382.1921,115.9,1556.856,94.4305
2021-07-19,2526.5718,55.61,374.1261,116.51,1549.142,92.0902
2021-07-20,2570.1745,55.97,383.9737,116.4,1552.065,93.3119
2021-07-21,2593.8354,56.67,384.1201,116.02,1555.874,94.7001
2021-07-22,2595.325,56.74,381.0099,116.29,1557.451,95.5058
2021-07-23,2620.6223,56.76,384.1004,116.21,1558.286,95.6888
2021-07-26,2625.6517,56.47,384.0647,116.11,1559.065,96.6417
2021-07-27,2611.0215,55.96,386.0859,116.38,1557.662,95.8341
2021-07-28,2615.8785,56.61,384.548,116.49,1557.554,96.1806
2021-07-29,2626.8189,57.02,384.0658,116.3,1558.991,97.5057
2021-07-30,2611.8288,56.56,385.014,116.46,1559.395,96.2754
2021-08-02,2607.3984,56.87,383.5442,116.54,1559.733,95.7473
2021-08-03,2626.2318,57.25,383.9846,116.58,1557.616,95.3477
2021-08-04,2613.7839,57.2,381.331,116.57,1556.347,94.8532
2021-08-05,2632.5375,57.38,387.0307,116.31,1556.654,95.3019
2021-08-06,2635.3265,57.09,386.1741,115.79,1556.626,94.6853
2021-08-09,2632.8127,57.12,384.1084,115.58,1555.239,93.1239
2021-08-10,2634.0773,57.26,380.1891,115.43,1554.781,94.3816
2021-08-11,2640.1195,57.55,382.4223,115.54,1552.997,94.9615
2021-08-12,2647.0407,57.35,382.7824,115.55,1553.528,94.9793
2021-08-13,2648.2979,57.51,385.0268,115.97,1554.453,95.17
2021-08-16,2649.9524,57.16,384.8403,116.03,1554.329,95.0249
2021-08-17,2629.9242,56.52,383.8962,115.94,1553.974,93.9928
2021-08-18,2603.0559,56.38,380.6349,115.95,1554.57,93.4924
2021-08-19,2601.5469,55.68,381.6831,116.15,1551.903,91.915
2021-08-20,2625.0894,55.83,383.5935,116.16,1552.984,91.1605
2021-08-23,2650.6175,56.46,382.6619,116.16,1555.854,93.1364
2021-08-24,2659.2984,56.98,381.5591,115.99,1558.675,94.3806
2021-08-25,2666.478,56.98,381.7105,115.77,1560.081,94.7623
2021-08-26,2649.809,56.6,381.9934,115.78,1560.763,94.9512
2021-08-27,2677.9034,57.18,385.9881,116.1,1564.206,96.3507
2021-08-30,2686.9126,57.2,389.4179,116.23,1566.66,96.1791
2021-08-31,2682.8494,57.38,391.67,116.06,1567.945,95.9859
2021-09-01,2686.2048,57.95,397.4633,115.93,1568.978,96.0661
2021-09-02,2695.4079,58.11,399.6354,116.05,1570.696,96.7142
2021-09-03,2694.2019,58.36,399.3793,115.85,1570.802,97.1166
2021-09-06,,,399.3793,,1571.504,
2021-09-07,2682.7412,58.44,394.749,115.54,1570.526,95.7925
2021-09-08,2675.9822,57.85,396.8606,115.73,1570.978,96.6888
2021-09-09,2665.6848,57.75,388.1646,116.1,1572.045,96.5663
2021-09-10,2644.6742,57.62,382.7371,115.87,1572.729,97.1053
2021-09-13,2650.4779,57.96,385.5406,116.02,1574.429,97.6737
2021-09-14,2633.5158,57.63,383.771,116.28,1575.155,97.8584
2021-09-15,2656.0212,57.8,384.9239,116.17,1575.841,99.5834
2021-09-16,2653.9754,57.47,385.2591,115.97,1575.663,98.5901
2021-09-17,2633.473,56.88,381.0585,115.87,1575.406,97.5465
2021-09-20,2586.9273,55.69,379.5394,116.09,1570.05,96.0519
2021-09-21,2586.453,56.14,379.3859,116.14,1572.06,95.7663
2021-09-22,2612.3416,56.6,382.9794,116.18,1574.213,97.1467
2021-09-23,2644.6047,57.2,382.5023,115.61,1574.396,98.2353
2021-09-24,2645.8766,56.64,378.2765,115.41,1572.771,98.9774
2021-09-27,2641.5019,56.77,373.5371,115.25,1571.908,100.8251
2021-09-28,2586.0996,55.66,372.4604,114.77,1567.521,100.9161
2021-09-29,2587.9898,55.43,374.8048,114.85,1568.962,99.5976
2021-09-30,2559.7213,55.41,368.43,114.83,1568.471,100.7581
2021-10-01,2589.8317,55.68,373.9752,115.0,1568.229,100.927
2021-10-04,2555.0603,54.97,374.5474,114.92,1567.165,102.0533
2021-10-05,2580.4757,55.32,371.1474,114.65,1567.335,103.8534
2021-10-06,2589.8568,55.0,375.2723,114.7,1562.417,101.5926
2021-10-07,2614.3046,55.68,376.5138,114.38,1564.985,102.3416
2021-10-08,2607.0996,55.71,373.4509,114.13,1563.286,102.6205
2021-10-11,2589.5167,55.58,374.5369,113.95,1563.988,102.7131
2021-10-12,2587.9445,55.54,379.7268,114.37,1560.337,102.7287
2021-10-13,2598.6422,56.16,383.2387,114.63,1560.692,103.2766
2021-10-14,2641.9556,56.64,387.9304,114.85,1565.134,104.4107
2021-10-15,2658.1421,57.11,388.1612,114.57,1565.838,104.729
2021-10-18,2667.5031,56.94,389.8628,114.49,1564.792,103.6177
2021-10-19,2685.9164,57.4,388.5633,114.16,1565.765,103.9065
2021-10-20,2696.3167,57.58,394.923,114.08,1566.328,105.1448
2021-10-21,2705.7701,57.25,394.6528,113.84,1566.172,103.19
2021-10-22,2701.8594,57.47,395.5317,114.06,1564.309,103.7541
2021-10-25,2715.4176,57.49,396.6604,114.17,1564.126,105.8398
2021-10-26,2716.717,57.45,397.7619,114.38,1565.185,105.6777
2021-10-27,2696.6086,57.14,394.9665,114.76,1565.924,105.0775
2021-10-28,2725.9411,57.58,400.9549,114.67,1566.221,104.2984
2021-10-29,2730.6547,57.07,396.572,114.64,1565.448,103.3578
2021-11-01,2742.7434,57.6,399.0002,114.39,1565.06,103.6426
2021-11-02,2750.629,57.35,401.969,114.62,1565.672,104.2177
2021-11-03,2770.9265,57.74,405.1014,114.39,1565.652,103.1319
2021-11-04,2779.7938,57.68,400.0007,114.77,1569.211,102.5742
2021-11-05,2790.5644,57.75,403.2531,115.22,1574.694,102.7359
2021-11-08,2794.6212,57.92,402.1925,115.01,1577.059,102.7802
2021-11-09,2785.5509,57.75,402.9987,115.33,1577.43,102.4712
2021-11-10,2758.1107,57.21,402.3877,114.55,1573.946,102.0168
2021-11-11,2761.9285,57.63,403.5731,114.34,1574.181,103.3308
2021-11-12,2781.4429,57.92,403.1856,114.32,1570.908,102.7969
2021-11-15,2780.2904,57.81,407.9328,113.9,1568.929,103.1564
2021-11-16,2791.5549,57.73,404.835,113.86,1567.435,103.3382
2021-11-17,2780.2692,57.58,406.8294,114.13,1566.467,102.408
2021-11-18,2785.0545,57.44,407.4323,114.23,1566.351,102.5491
2021-11-19,2777.6001,57.05,404.1002,114.45,1565.142,102.3109
2021-11-22,2764.5141,56.65,402.6248,113.9,1563.402,102.093
2021-11-23,2765.8601,56.62,405.3977,113.45,1557.145,103.2419
2021-11-24,2773.7504,56.39,410.2412,113.71,1554.503,103.5881
2021-11-25,,,410.2412,,1554.738,
2021-11-26,2709.7296,54.8,397.5644,114.52,1546.057,100.103
2021-11-29,2739.7921,55.05,401.3855,114.58,1551.326,98.7195
2021-11-30,2685.5441,54.68,393.296,114.77,1549.636,95.7976
2021-12-01,2646.4497,54.41,386.9048,114.63,1554.158,95.203
2021-12-02,2688.8467,55.1,397.9181,114.61,1553.734,95.1181
2021-12-03,2660.0369,54.71,396.0803,115.07,1556.826,95.7939
2021-12-06,2692.5033,55.22,403.4659,114.67,1560.415,95.6962
2021-12-07,2750.2262,56.305,408.0786,114.49,1569.724,96.6927
2021-12-08,2762.0859,56.42,411.6417,114.19,1568.115,97.253
2021-12-09,2735.6586,56.0,405.4923,114.2,1567.351,96.5513
2021-12-10,2755.3917,56.1,405.7546,114.23,1566.408,96.8966
2021-12-13,2729.2231,54.6,409.22,114.63,1567.106,96.4993
2021-12-14,2707.5351,54.35,403.7052,114.41,1564.803,95.9836
2021-12-15,2751.1926,54.83,409.6066,114.32,1565.121,95.5179
2021-12-16,2722.7938,54.89,408.6565,114.36,1568.78,97.0352
2021-12-17,2703.6971,54.31,408.0728,114.5,1567.368,96.4217
2021-12-20,2670.685,53.94,404.736,114.33,1565.187,95.3807
2021-12-21,2724.0525,54.67,410.3294,114.24,1569.774,97.145
2021-12-22,2750.5096,55.15,414.0634,114.34,1572.377,98.7249
2021-12-23,2768.3582,55.47,413.3005,114.2,1574.768,98.8989
2021-12-24,,,413.3005,,,
2021-12-27,2803.7416,55.8,419.9379,114.26,1578.733,100.3759
2021-12-28,2798.3525,55.81,421.3031,114.21,1579.583,100.0572
2021-12-29,2801.8732,55.66,424.3978,113.87,1578.915,100.1863
2021-12-30,2795.9077,55.69,425.3278,114.12,1578.733,99.4285
2021-12-31,2788.1374,55.6,425.8112,114.08,1578.79,99.1694
2022-01-03,2804.9319,55.92,423.252,113.3,1577.329,99.464
2022-01-04,2800.4089,56.02,424.282,113.29,1575.607,100.5795
2022-01-05,2739.3413,55.41,415.2304,112.94,1573.556,101.1573
2022-01-06,2739.1969,55.35,415.4412,112.82,1568.249,100.7846
2022-01-07,2725.6042,55.6,411.8806,112.49,1564.056,101.2864
2022-01-10,2721.6213,55.22,410.0865,112.39,1560.192,100.8585
2022-01-11,2748.5867,56.06,410.6017,112.6,1564.372,102.7651
2022-01-12,2752.6436,56.7,411.2883,112.6,1569.776,104.4179
2022-01-13,2712.9082,56.17,411.5863,112.8,1569.223,103.048
2022-01-14,2714.1744,56.13,408.6482,112.17,1565.866,103.5431
2022-01-17,,,408.6482,,1566.576,
2022-01-18,2660.8073,55.28,404.819,111.49,1559.859,104.124
2022-01-19,2633.8595,55.34,398.9915,111.73,1561.231,105.4421
2022-01-20,2603.0642,55.15,393.6439,111.79,1560.82,105.7311
2022-01-21,2552.5359,54.38,392.7515,112.23,1554.773,105.3587
2022-01-24,2565.9503,53.78,391.8619,112.1,1548.637,104.6155
2022-01-25,2531.3826,53.6,391.0035,111.99,1549.0,105.6162
2022-01-26,2523.6345,53.2,386.0688,111.36,1553.086,106.6277
2022-01-27,2505.6572,52.87,380.2096,111.73,1541.353,106.1891
2022-01-28,2566.7862,53.1,391.3575,111.81,1533.625,107.1477
2022-01-31,2621.9738,54.18,395.9542,111.8,1535.39,107.8627
2022-02-01,2642.227,54.61,393.6691,111.6,1541.116,108.5735
2022-02-02,2659.2289,54.89,399.1584,111.72,1545.798,110.2686
2022-02-03,2594.101,54.09,394.3513,111.27,1539.461,109.3401
2022-02-04,2610.6583,54.25,390.2724,110.57,1529.709,109.5738
2022-02-07,2603.5708,54.31,389.2613,110.67,1528.491,109.3966
2022-02-08,2627.8137,54.65,386.9052,110.33,1529.831,108.913
2022-02-09,2669.3239,55.54,396.2293,110.4,1534.192,109.743
2022-02-10,2622.478,54.95,386.7974,109.38,1525.478,109.4918
2022-02-11,2573.7759,54.16,384.4979,110.1,1516.333,109.8974
2022-02-14,2563.3832,53.82,380.7614,109.46,1507.664,111.1035
2022-02-15,2608.3209,54.79,383.8486,109.28,1510.905,109.8897
2022-02-16,2609.2224,55.04,386.3499,109.41,1511.502,111.674
2022-02-17,2550.9674,54.26,383.6232,109.64,1512.384,111.5362
2022-02-18,2530.7099,53.92,381.2295,109.87,1511.216,111.6303
2022-02-21,,,381.2295,,1511.926,
2022-02-22,2503.7063,53.25,379.2855,109.75,1511.595,113.5406
2022-02-23,2456.3004,52.75,373.908,109.26,1512.492,114.3391
2022-02-24,2498.9473,52.0,379.3292,109.46,1504.514,115.267
2022-02-25,2555.4751,53.24,389.3846,109.57,1517.836,112.3975
2022-02-28,2552.4182,52.37,382.9013,110.36,1521.604,114.5522
2022-03-01,2512.3225,51.38,380.2079,110.82,1523.354,119.2955
2022-03-02,2560.019,51.93,387.6285,109.49,1523.115,122.1001
2022-03-03,2540.9997,51.08,391.0516,109.86,1522.722,122.9271
2022-03-04,2516.0705,49.86,393.7621,110.3,1516.445,127.0295
2022-03-07,2439.178,48.26,386.0793,109.66,1508.438,130.8658
2022-03-08,2425.5922,48.58,385.1692,109.27,1502.16,132.6339
2022-03-09,2490.2525,50.32,390.5557,109.04,1503.809,125.8394
2022-03-10,2479.6543,49.62,391.4306,108.43,1497.064,125.1253
2022-03-11,2445.1063,48.97,387.6303,108.41,1493.431,126.392
2022-03-14,2422.0141,48.85,383.9485,107.36,1479.837,123.799
2022-03-15,2472.1184,49.28,386.7352,107.6,1478.928,121.899
2022-03-16,2532.6548,51.51,390.6443,107.68,1488.838,120.6707
2022-03-17,2566.46,51.82,395.3248,107.86,1499.2,124.3487
2022-03-18,2598.1985,52.39,396.858,108.1,1500.882,123.361
2022-03-21,2593.9037,51.99,394.4255,107.04,1498.386,125.669
2022-03-22,2624.634,52.6,395.9471,106.75,1493.551,125.5496
2022-03-23,2590.9018,52.05,391.7816,107.19,1494.504,128.8447
2022-03-24,2626.909,52.39,394.1609,106.95,1494.89,129.1574
2022-03-25,2637.3691,52.35,398.8957,106.1,1492.243,129.848
2022-03-28,2655.4916,52.28,403.0933,106.36,1490.929,126.2061
2022-03-29,2694.038,53.27,415.4336,106.86,1501.758,123.6243
2022-03-30,2672.4369,53.08,411.6865,107.15,1506.672,126.4538
2022-03-31,2631.7251,52.27,405.7608,107.1,1507.525,124.4109
2022-04-01,2643.1963,52.78,413.8439,106.75,1503.188,123.8774
2022-04-04,2663.9321,53.2,410.2638,106.84,1507.07,125.5651
2022-04-05,2625.7327,52.46,407.323,105.76,1503.38,126.2058
2022-04-06,2597.3813,51.8,412.3578,105.49,1491.981,124.5122
2022-04-07,2605.6745,51.79,408.4643,105.26,1488.769,124.9259
2022-04-08,2597.1769,51.83,408.8241,104.73,1483.228,126.4148
2022-04-11,2557.4378,51.28,404.0063,104.28,1472.834,125.9407
2022-04-12,2549.8606,50.89,404.4005,104.61,1477.901,128.8055
2022-04-13,2582.265,51.53,407.8065,104.82,1479.054,131.0126
2022-04-14,2550.9067,51.19,405.9115,103.97,1479.064,132.4326
2022-04-15,,,405.9115,,,
2022-04-18,2546.6577,50.96,404.613,103.65,1476.083,134.9936
2022-04-19,2590.9862,51.02,413.7656,103.02,1474.105,131.3248
2022-04-20,2588.6504,51.19,419.8136,103.61,1476.894,131.0292
2022-04-21,2545.9894,50.49,417.2175,103.04,1474.175,131.2995
2022-04-22,2476.4967,49.72,409.7549,102.94,1465.848,129.0307
2022-04-25,2492.334,49.41,409.0061,103.63,1462.961,126.8343
2022-04-26,2420.3265,48.14,403.2854,103.95,1465.073,128.2956
2022-04-27,2423.6622,48.46,399.9912,103.53,1462.398,129.6554
2022-04-28,2482.0341,49.2,407.8496,103.49,1459.843,129.1717
2022-04-29,2393.6276,48.77,387.3768,102.87,1452.447,129.4827
2022-05-02,2409.3487,48.64,377.5152,102.13,1443.204,128.971
2022-05-03,2420.6244,49.03,381.7971,102.36,1447.661,128.6199
2022-05-04,2491.454,49.82,385.5717,103.02,1446.607,131.4432
2022-05-05,2399.504,48.19,375.3861,102.0,1444.497,132.4048
2022-05-06,2380.5742,47.66,369.9802,101.57,1434.327,130.3436
2022-05-09,2298.4433,46.21,353.5781,102.07,1421.618,124.7593
2022-05-10,2303.2758,46.47,347.7341,102.38,1422.449,124.6191
2022-05-11,2262.1585,46.19,347.0295,102.76,1421.944,127.4119
2022-05-12,2264.0549,46.02,349.6311,102.95,1415.721,127.1488
2022-05-13,2323.0459,47.29,358.3868,102.51,1418.124,128.3122
2022-05-16,2311.0709,47.33,356.6277,102.74,1417.668,130.8399
2022-05-17,2360.2237,48.28,361.1871,102.18,1417.786,131.6289
2022-05-18,2265.7148,47.14,349.6045,102.59,1407.691,129.6334
2022-05-19,2256.3857,47.68,346.4713,102.85,1405.335,131.1103
2022-05-20,2256.3991,47.97,347.4623,103.16,1408.644,130.5458
2022-05-23,2295.47,48.65,350.4791,102.82,1411.414,132.3495
2022-05-24,2272.2554,48.35,352.9322,103.61,1411.82,131.9297
2022-05-25,2298.0628,48.4,356.0125,104.04,1425.266,132.105
2022-05-26,2345.2277,49.02,357.4992,103.96,1446.362,133.2613
2022-05-27,2404.3038,49.63,366.6208,104.13,1456.572,133.8715
2022-05-30,,,366.6208,,1457.245,
2022-05-31,2386.3171,49.65,363.0005,103.47,1456.324,131.343
2022-06-01,2368.502,49.21,360.8709,102.86,1455.248,132.8027
2022-06-02,2415.6885,50.17,365.0468,102.99,1455.706,133.8311
2022-06-03,2377.3283,49.42,359.7792,102.82,1450.518,133.8178
2022-06-06,2384.9472,49.61,357.6312,102.19,1447.421,136.3127
2022-06-07,2409.8644,49.82,363.6392,102.58,1442.249,136.4088
2022-06-08,2383.2382,49.42,353.83,102.16,1439.196,136.0384
2022-06-09,2326.3753,47.51,345.4857,102.05,1432.403,136.6096
2022-06-10,2257.7585,46.54,339.3643,101.26,1416.367,135.4343
2022-06-13,2165.7258,44.93,322.1221,99.6,1383.049,133.2447
2022-06-14,2157.8127,44.88,320.4889,99.01,1374.451,129.0639
2022-06-15,2190.0364,45.63,328.4357,100.11,1386.088,129.4447
2022-06-16,2113.7017,44.47,320.9177,100.35,1371.558,130.3233
2022-06-17,2122.234,44.36,322.8129,100.34,1374.828,126.7754
2022-06-20,,,322.8129,,1375.564,
2022-06-21,2171.4014,45.1,325.5796,99.94,1379.436,126.329
2022-06-22,2168.8593,44.6,328.6723,100.79,1373.457,124.7315
2022-06-23,2192.0195,44.54,334.4191,101.21,1374.854,120.9108
2022-06-24,2260.7761,45.76,341.8732,101.05,1383.667,121.3129
2022-06-27,2254.6085,45.69,342.0053,100.6,1384.576,121.844
2022-06-28,2208.9806,45.42,339.3035,100.64,1376.572,122.6985
2022-06-29,2204.106,45.2,336.0576,101.22,1362.734,122.2785
2022-06-30,2183.4307,45.0,334.3065,101.68,1357.197,117.0482
2022-07-01,2208.2626,44.97,340.2441,102.34,1359.907,117.1284
2022-07-04,,,340.2441,,1360.647,
2022-07-05,2215.3529,44.2,339.1132,102.53,1361.01,111.8706
2022-07-06,2218.9939,44.11,338.4656,101.84,1364.693,110.7525
2022-07-07,2255.7254,44.88,339.2098,101.61,1375.507,115.1385
2022-07-08,2253.1276,44.91,337.1364,101.23,1378.739,115.9131
2022-07-11,2224.2795,44.03,336.1851,101.7,1380.646,116.3843
2022-07-12,2204.8407,43.95,335.091,101.84,1382.2,111.9622
2022-07-13,2195.6897,43.89,333.1513,102.21,1380.399,113.6652
2022-07-14,2185.4404,43.31,329.4664,101.85,1373.888,111.7193
2022-07-15,2228.3443,43.87,335.6011,102.25,1382.539,113.4684
2022-07-18,2212.2038,44.1,334.1415,101.92,1390.026,117.1397
2022-07-19,2274.874,45.13,342.6806,101.78,1395.008,116.0464
2022-07-20,2293.0344,44.88,342.819,101.71,1405.019,117.5544
2022-07-21,2314.6448,45.4,344.7651,102.56,1409.21,115.8556
2022-07-22,2290.172,45.11,346.7626,103.36,1418.159,116.5236
2022-07-25,2293.5116,45.43,348.2033,102.98,1418.724,118.072
2022-07-26,2265.9572,44.89,348.2115,102.96,1413.836,119.3385
2022-07-27,2325.264,45.87,350.8095,103.32,1417.996,119.9368
2022-07-28,2354.2801,46.1,361.8854,104.06,1427.038,120.2881
